TimeUTC,timestampInMs,requestPath,requestMethod,requestQueryString,responseStatusCode,requestId,requestUserAgent,level,environment,branch,vercelCache,type,function,host,deploymentDomain,deploymentId,durationMs,region,maxMemoryUsed,memorySize,message,projectId,traceId,sessionId,invocationId,instanceId,concurrency
2026-02-11 02:15:31,1770776131679,asansor.ro/ro/contact,GET,_rsc=7uv5b,304,tlql9-1770776131679-c7f4db698118,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,main,HIT,middleware,middleware,asansor.ro,asansorro-4ggmr726n-hans-projects-57a42e92.vercel.app,dpl_CG9wKMDsksXjWzeNVHyPEvzEEE3D,7,fra1,123,2048,,prj_5zsJENaUmrukTnahyTdF8kogJKTH,,,01KH57PY338D9YBT44T6TNXVG1,qFkFyiNDuzlI,1
2026-02-11 02:15:31,1770776131679,asansor.ro/ro/contact,GET,_rsc=7uv5b,304,tlql9-1770776131679-c7f4db698118,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,main,HIT,static,/ro/contact.segments/_head.segment,asansor.ro,asansorro-4ggmr726n-hans-projects-57a42e92.vercel.app,dpl_CG9wKMDsksXjWzeNVHyPEvzEEE3D,31,fra1,,,,prj_5zsJENaUmrukTnahyTdF8kogJKTH,,,,,
2026-02-11 02:15:31,1770776131651,asansor.ro/en,GET,_rsc=eqsj2,200,npf6k-1770776131651-6e77475e645b,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,main,HIT,middleware,middleware,asansor.ro,asansorro-4ggmr726n-hans-projects-57a42e92.vercel.app,dpl_CG9wKMDsksXjWzeNVHyPEvzEEE3D,10,fra1,120,2048,,prj_5zsJENaUmrukTnahyTdF8kogJKTH,,,01KH57PY28DM1MM84F27WZJB0F,uMruee5QgBe0,1
2026-02-11 02:15:31,1770776131651,asansor.ro/en,GET,_rsc=eqsj2,200,npf6k-1770776131651-6e77475e645b,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,main,HIT,static,/en.segments/_tree.segment,asansor.ro,asansorro-4ggmr726n-hans-projects-57a42e92.vercel.app,dpl_CG9wKMDsksXjWzeNVHyPEvzEEE3D,30,fra1,,,,prj_5zsJENaUmrukTnahyTdF8kogJKTH,,,,,
2026-02-11 02:15:31,1770776131617,asansor.ro/tr,GET,_rsc=eqsj2,200,tlql9-1770776131617-bf5c42ac6b1a,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,main,HIT,middleware,middleware,asansor.ro,asansorro-4ggmr726n-hans-projects-57a42e92.vercel.app,dpl_CG9wKMDsksXjWzeNVHyPEvzEEE3D,7,fra1,123,2048,,prj_5zsJENaUmrukTnahyTdF8kogJKTH,,,01KH57PY14W83K69NMRQ6C8V8H,qFkFyiNDuzlI,1
2026-02-11 02:15:31,1770776131617,asansor.ro/tr,GET,_rsc=eqsj2,200,tlql9-1770776131617-bf5c42ac6b1a,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,main,HIT,static,/tr.segments/_tree.segment,asansor.ro,asansorro-4ggmr726n-hans-projects-57a42e92.vercel.app,dpl_CG9wKMDsksXjWzeNVHyPEvzEEE3D,24,fra1,,,,prj_5zsJENaUmrukTnahyTdF8kogJKTH,,,,,
2026-02-11 02:15:31,1770776131617,asansor.ro/ro,GET,_rsc=eqsj2,200,npf6k-1770776131617-c0d8342a8cb0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,main,HIT,middleware,middleware,asansor.ro,asansorro-4ggmr726n-hans-projects-57a42e92.vercel.app,dpl_CG9wKMDsksXjWzeNVHyPEvzEEE3D,9,fra1,120,2048,,prj_5zsJENaUmrukTnahyTdF8kogJKTH,,,01KH57PY1DE6S2NZKCB7Y9K00K,uMruee5QgBe0,1
2026-02-11 02:15:31,1770776131617,asansor.ro/ro,GET,_rsc=eqsj2,200,npf6k-1770776131617-c0d8342a8cb0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,main,HIT,static,/ro.segments/_tree.segment,asansor.ro,asansorro-4ggmr726n-hans-projects-57a42e92.vercel.app,dpl_CG9wKMDsksXjWzeNVHyPEvzEEE3D,32,fra1,,,,prj_5zsJENaUmrukTnahyTdF8kogJKTH,,,,,
2026-02-11 02:15:31,1770776131608,asansor.ro/ro/corporate,GET,_rsc=eqsj2,404,24gf2-1770776131608-989a9d75e24c,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,main,HIT,middleware,middleware,asansor.ro,asansorro-4ggmr726n-hans-projects-57a42e92.vercel.app,dpl_CG9wKMDsksXjWzeNVHyPEvzEEE3D,8,fra1,120,2048,,prj_5zsJENaUmrukTnahyTdF8kogJKTH,,,01KH57PY0WS44X8NGAQ2T42BCR,uMruee5QgBe0,1
2026-02-11 02:15:31,1770776131608,asansor.ro/ro/corporate,GET,_rsc=eqsj2,404,24gf2-1770776131608-989a9d75e24c,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,main,HIT,static,/404,asansor.ro,asansorro-4ggmr726n-hans-projects-57a42e92.vercel.app,dpl_CG9wKMDsksXjWzeNVHyPEvzEEE3D,21,fra1,,,,prj_5zsJENaUmrukTnahyTdF8kogJKTH,,,,,
2026-02-11 02:15:31,1770776131550,asansor.ro/ro/corporate/subsidiaries,GET,_rsc=eqsj2,304,58sm8-1770776131550-e44433f251bb,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,main,HIT,middleware,middleware,asansor.ro,asansorro-4ggmr726n-hans-projects-57a42e92.vercel.app,dpl_CG9wKMDsksXjWzeNVHyPEvzEEE3D,13,fra1,120,2048,,prj_5zsJENaUmrukTnahyTdF8kogJKTH,,,01KH57PXZATP3TCZHT09KQWS1B,uMruee5QgBe0,1
2026-02-11 02:15:31,1770776131550,asansor.ro/ro/corporate/subsidiaries,GET,_rsc=eqsj2,304,58sm8-1770776131550-e44433f251bb,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,main,HIT,static,/ro/corporate/subsidiaries.segments/_tree.segment,asansor.ro,asansorro-4ggmr726n-hans-projects-57a42e92.vercel.app,dpl_CG9wKMDsksXjWzeNVHyPEvzEEE3D,51,fra1,,,,prj_5zsJENaUmrukTnahyTdF8kogJKTH,,,,,
2026-02-11 02:15:31,1770776131550,asansor.ro/ro/corporate/about,GET,_rsc=eqsj2,304,24gf2-1770776131550-a5cb01f10831,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,main,HIT,middleware,middleware,asansor.ro,asansorro-4ggmr726n-hans-projects-57a42e92.vercel.app,dpl_CG9wKMDsksXjWzeNVHyPEvzEEE3D,7,fra1,123,2048,,prj_5zsJENaUmrukTnahyTdF8kogJKTH,,,01KH57PXZ1N3KK15BBV20DH1BS,qFkFyiNDuzlI,1
2026-02-11 02:15:31,1770776131550,asansor.ro/ro/corporate/about,GET,_rsc=eqsj2,304,24gf2-1770776131550-a5cb01f10831,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,main,HIT,static,/ro/corporate/about.segments/_tree.segment,asansor.ro,asansorro-4ggmr726n-hans-projects-57a42e92.vercel.app,dpl_CG9wKMDsksXjWzeNVHyPEvzEEE3D,22,fra1,,,,prj_5zsJENaUmrukTnahyTdF8kogJKTH,,,,,
2026-02-11 02:15:31,1770776131541,asansor.ro/ro/services,GET,_rsc=eqsj2,404,npf6k-1770776131541-9fca030861b6,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,main,HIT,middleware,middleware,asansor.ro,asansorro-4ggmr726n-hans-projects-57a42e92.vercel.app,dpl_CG9wKMDsksXjWzeNVHyPEvzEEE3D,9,fra1,118,2048,,prj_5zsJENaUmrukTnahyTdF8kogJKTH,,,01KH57PXYVWN8ZX8S3SZPAP5RF,GQZrhGU8ru4X,1
2026-02-11 02:15:31,1770776131541,asansor.ro/ro/services,GET,_rsc=eqsj2,404,npf6k-1770776131541-9fca030861b6,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,main,HIT,static,/404,asansor.ro,asansorro-4ggmr726n-hans-projects-57a42e92.vercel.app,dpl_CG9wKMDsksXjWzeNVHyPEvzEEE3D,26,fra1,,,,prj_5zsJENaUmrukTnahyTdF8kogJKTH,,,,,
2026-02-11 02:15:31,1770776131533,asansor.ro/ro/services/installation,GET,_rsc=eqsj2,304,tlql9-1770776131533-52bf603f0b4e,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,main,HIT,middleware,middleware,asansor.ro,asansorro-4ggmr726n-hans-projects-57a42e92.vercel.app,dpl_CG9wKMDsksXjWzeNVHyPEvzEEE3D,8,fra1,123,2048,,prj_5zsJENaUmrukTnahyTdF8kogJKTH,,,01KH57PXYGZXE8KJA32E062H4Q,qFkFyiNDuzlI,1
2026-02-11 02:15:31,1770776131533,asansor.ro/ro/services/installation,GET,_rsc=eqsj2,304,tlql9-1770776131533-52bf603f0b4e,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,main,HIT,static,/ro/services/installation.segments/_tree.segment,asansor.ro,asansorro-4ggmr726n-hans-projects-57a42e92.vercel.app,dpl_CG9wKMDsksXjWzeNVHyPEvzEEE3D,26,fra1,,,,prj_5zsJENaUmrukTnahyTdF8kogJKTH,,,,,
2026-02-11 02:15:31,1770776131483,asansor.ro/ro/services/maintenance,GET,_rsc=eqsj2,304,tlql9-1770776131483-b19f73d4fb08,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,main,HIT,middleware,middleware,asansor.ro,asansorro-4ggmr726n-hans-projects-57a42e92.vercel.app,dpl_CG9wKMDsksXjWzeNVHyPEvzEEE3D,8,fra1,123,2048,,prj_5zsJENaUmrukTnahyTdF8kogJKTH,,,01KH57PXWYA1TADTV95HP0WBPY,qFkFyiNDuzlI,1
2026-02-11 02:15:31,1770776131483,asansor.ro/ro/services/maintenance,GET,_rsc=eqsj2,304,tlql9-1770776131483-b19f73d4fb08,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,main,HIT,static,/ro/services/maintenance.segments/_tree.segment,asansor.ro,asansorro-4ggmr726n-hans-projects-57a42e92.vercel.app,dpl_CG9wKMDsksXjWzeNVHyPEvzEEE3D,23,fra1,,,,prj_5zsJENaUmrukTnahyTdF8kogJKTH,,,,,
2026-02-11 02:15:31,1770776131457,asansor.ro/ro/services/modernization,GET,_rsc=eqsj2,304,24gf2-1770776131457-4bba89047784,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,main,HIT,middleware,middleware,asansor.ro,asansorro-4ggmr726n-hans-projects-57a42e92.vercel.app,dpl_CG9wKMDsksXjWzeNVHyPEvzEEE3D,8,fra1,123,2048,,prj_5zsJENaUmrukTnahyTdF8kogJKTH,,,01KH57PXW66BMZVB28HW1311DK,qFkFyiNDuzlI,1
2026-02-11 02:15:31,1770776131457,asansor.ro/ro/services/modernization,GET,_rsc=eqsj2,304,24gf2-1770776131457-4bba89047784,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,main,HIT,static,/ro/services/modernization.segments/_tree.segment,asansor.ro,asansorro-4ggmr726n-hans-projects-57a42e92.vercel.app,dpl_CG9wKMDsksXjWzeNVHyPEvzEEE3D,29,fra1,,,,prj_5zsJENaUmrukTnahyTdF8kogJKTH,,,,,
2026-02-11 02:15:31,1770776131381,asansor.ro/ro/products,GET,_rsc=eqsj2,304,tlql9-1770776131381-c4f0f1df52cd,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,main,HIT,middleware,middleware,asansor.ro,asansorro-4ggmr726n-hans-projects-57a42e92.vercel.app,dpl_CG9wKMDsksXjWzeNVHyPEvzEEE3D,10,fra1,123,2048,,prj_5zsJENaUmrukTnahyTdF8kogJKTH,,,01KH57PXSRF22NBC3GTMMHX2G2,qFkFyiNDuzlI,1
2026-02-11 02:15:31,1770776131381,asansor.ro/ro/products,GET,_rsc=eqsj2,304,tlql9-1770776131381-c4f0f1df52cd,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,main,HIT,static,/ro/products.segments/_tree.segment,asansor.ro,asansorro-4ggmr726n-hans-projects-57a42e92.vercel.app,dpl_CG9wKMDsksXjWzeNVHyPEvzEEE3D,29,fra1,,,,prj_5zsJENaUmrukTnahyTdF8kogJKTH,,,,,
2026-02-11 02:15:31,1770776131299,asansor.ro/ro/projects,GET,_rsc=eqsj2,200,58sm8-1770776131299-207b7b509f96,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,main,MISS,middleware,middleware,asansor.ro,asansorro-4ggmr726n-hans-projects-57a42e92.vercel.app,dpl_CG9wKMDsksXjWzeNVHyPEvzEEE3D,10,fra1,118,2048,,prj_5zsJENaUmrukTnahyTdF8kogJKTH,,,01KH57PXQKXNWS9CFWNQWDCDQQ,GQZrhGU8ru4X,1
2026-02-11 02:15:31,1770776131299,asansor.ro/ro/projects,GET,_rsc=eqsj2,200,58sm8-1770776131299-207b7b509f96,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,main,MISS,function,/[lang]/projects.rsc,asansor.ro,asansorro-4ggmr726n-hans-projects-57a42e92.vercel.app,dpl_CG9wKMDsksXjWzeNVHyPEvzEEE3D,43,iad1,286,2048,,prj_5zsJENaUmrukTnahyTdF8kogJKTH,,,01KH57PXT3J427VEAWW12QN4F4,RRvmkfPHOxK0,1
2026-02-11 02:15:31,1770776131295,asansor.ro/ro/references,GET,_rsc=eqsj2,200,f2nkx-1770776131295-3a06c0d6e483,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,main,MISS,middleware,middleware,asansor.ro,asansorro-4ggmr726n-hans-projects-57a42e92.vercel.app,dpl_CG9wKMDsksXjWzeNVHyPEvzEEE3D,27,fra1,123,2048,,prj_5zsJENaUmrukTnahyTdF8kogJKTH,,,01KH57PXQ6HHWPFE7R2S521919,qFkFyiNDuzlI,1
2026-02-11 02:15:31,1770776131295,asansor.ro/ro/references,GET,_rsc=eqsj2,200,f2nkx-1770776131295-3a06c0d6e483,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,main,MISS,function,/[lang]/references.rsc,asansor.ro,asansorro-4ggmr726n-hans-projects-57a42e92.vercel.app,dpl_CG9wKMDsksXjWzeNVHyPEvzEEE3D,49,iad1,286,2048,,prj_5zsJENaUmrukTnahyTdF8kogJKTH,,,01KH57PXT6Q6BNCKXR8SYDAB8J,yfLDNXPGC0JE,1
2026-02-11 02:15:31,1770776131291,asansor.ro/ro/contact,GET,_rsc=eqsj2,304,5wt67-1770776131291-cf565beced25,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,main,HIT,middleware,middleware,asansor.ro,asansorro-4ggmr726n-hans-projects-57a42e92.vercel.app,dpl_CG9wKMDsksXjWzeNVHyPEvzEEE3D,24,fra1,119,2048,,prj_5zsJENaUmrukTnahyTdF8kogJKTH,,,01KH57PXPYCCW1SFH8BHH5CMZA,uMruee5QgBe0,1
2026-02-11 02:15:31,1770776131291,asansor.ro/ro/contact,GET,_rsc=eqsj2,304,5wt67-1770776131291-cf565beced25,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,main,HIT,static,/ro/contact.segments/_tree.segment,asansor.ro,asansorro-4ggmr726n-hans-projects-57a42e92.vercel.app,dpl_CG9wKMDsksXjWzeNVHyPEvzEEE3D,41,fra1,,,,prj_5zsJENaUmrukTnahyTdF8kogJKTH,,,,,
2026-02-11 02:15:31,1770776131291,asansor.ro/ro/blog,GET,_rsc=eqsj2&nxtPlang=ro,200,24gf2-1770776131291-768fe19837a0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,main,MISS,function,/[lang]/blog.rsc,asansor.ro,asansorro-4ggmr726n-hans-projects-57a42e92.vercel.app,dpl_CG9wKMDsksXjWzeNVHyPEvzEEE3D,65,iad1,283,2048,,prj_5zsJENaUmrukTnahyTdF8kogJKTH,,,01KH57PXS774N2FFM36AXKTY5S,fvRzpxfwqVu9,1
2026-02-11 02:15:31,1770776131291,asansor.ro/ro/blog,GET,_rsc=eqsj2&nxtPlang=ro,200,24gf2-1770776131291-768fe19837a0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,main,MISS,middleware,middleware,asansor.ro,asansorro-4ggmr726n-hans-projects-57a42e92.vercel.app,dpl_CG9wKMDsksXjWzeNVHyPEvzEEE3D,8,fra1,118,2048,,prj_5zsJENaUmrukTnahyTdF8kogJKTH,,,01KH57PXPYCCW1SFH8BFMBX93A,GQZrhGU8ru4X,1
2026-02-11 02:15:30,1770776130967,asansor.ro/grid-pattern.svg,GET,,200,fbh99-1770776130967-fc5cb415c8d8,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,main,HIT,static,/[lang],asansor.ro,asansorro-4ggmr726n-hans-projects-57a42e92.vercel.app,dpl_CG9wKMDsksXjWzeNVHyPEvzEEE3D,10,fra1,,,,prj_5zsJENaUmrukTnahyTdF8kogJKTH,,,,,
2026-02-11 02:15:30,1770776130459,asansor.ro/ro,GET,,200,sjdhs-1770776130459-0d8cfc87a87a,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,main,HIT,middleware,middleware,asansor.ro,asansorro-4ggmr726n-hans-projects-57a42e92.vercel.app,dpl_CG9wKMDsksXjWzeNVHyPEvzEEE3D,15,fra1,118,2048,,prj_5zsJENaUmrukTnahyTdF8kogJKTH,,,01KH57PWX1MEC4FVK9ZE1F6SNP,GQZrhGU8ru4X,1
2026-02-11 02:15:30,1770776130459,asansor.ro/ro,GET,,200,sjdhs-1770776130459-0d8cfc87a87a,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,main,HIT,static,/ro,asansor.ro,asansorro-4ggmr726n-hans-projects-57a42e92.vercel.app,dpl_CG9wKMDsksXjWzeNVHyPEvzEEE3D,50,fra1,,,,prj_5zsJENaUmrukTnahyTdF8kogJKTH,,,,,
2026-02-11 02:15:30,1770776130362,asansor.ro/,GET,,307,24gf2-1770776130362-5205066946ee,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,main,,middleware,middleware,asansor.ro,asansorro-4ggmr726n-hans-projects-57a42e92.vercel.app,dpl_CG9wKMDsksXjWzeNVHyPEvzEEE3D,28,fra1,117,2048,,prj_5zsJENaUmrukTnahyTdF8kogJKTH,,,01KH57PWT4P117XD5EBJCCFTQK,GQZrhGU8ru4X,1
2026-02-11 02:15:30,1770776130362,asansor.ro/,GET,,307,24gf2-1770776130362-5205066946ee,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,main,,redirect,/,asansor.ro,asansorro-4ggmr726n-hans-projects-57a42e92.vercel.app,dpl_CG9wKMDsksXjWzeNVHyPEvzEEE3D,46,fra1,,,,prj_5zsJENaUmrukTnahyTdF8kogJKTH,,,,,
2026-02-11 02:13:40,1770776020894,asansor.ro/ro/terms,GET,_rsc=1jvmq,404,lxt9h-1770776020894-47d94838031c,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,main,HIT,middleware,middleware,asansor.ro,asansorro-4ggmr726n-hans-projects-57a42e92.vercel.app,dpl_CG9wKMDsksXjWzeNVHyPEvzEEE3D,39,fra1,117,2048,,prj_5zsJENaUmrukTnahyTdF8kogJKTH,,,01KH57KHX9VKDS53X89DA9JH77,GQZrhGU8ru4X,1
2026-02-11 02:13:40,1770776020894,asansor.ro/ro/terms,GET,_rsc=1jvmq,404,lxt9h-1770776020894-47d94838031c,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,main,HIT,static,/404,asansor.ro,asansorro-4ggmr726n-hans-projects-57a42e92.vercel.app,dpl_CG9wKMDsksXjWzeNVHyPEvzEEE3D,62,fra1,,,,prj_5zsJENaUmrukTnahyTdF8kogJKTH,,,,,
2026-02-11 02:13:40,1770776020894,asansor.ro/ro/privacy,GET,_rsc=1jvmq,404,btg6d-1770776020894-daf87584e31e,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,main,HIT,middleware,middleware,asansor.ro,asansorro-4ggmr726n-hans-projects-57a42e92.vercel.app,dpl_CG9wKMDsksXjWzeNVHyPEvzEEE3D,37,fra1,119,2048,,prj_5zsJENaUmrukTnahyTdF8kogJKTH,,,01KH57KHX4ZNBNAVTZ7TFFDE8G,uMruee5QgBe0,1
2026-02-11 02:13:40,1770776020894,asansor.ro/ro/privacy,GET,_rsc=1jvmq,404,btg6d-1770776020894-daf87584e31e,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,main,HIT,static,/404,asansor.ro,asansorro-4ggmr726n-hans-projects-57a42e92.vercel.app,dpl_CG9wKMDsksXjWzeNVHyPEvzEEE3D,47,fra1,,,,prj_5zsJENaUmrukTnahyTdF8kogJKTH,,,,,
2026-02-11 02:13:40,1770776020889,asansor.ro/ro/gdpr,GET,_rsc=1jvmq,404,7kmtr-1770776020889-0052838806cd,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,main,HIT,middleware,middleware,asansor.ro,asansorro-4ggmr726n-hans-projects-57a42e92.vercel.app,dpl_CG9wKMDsksXjWzeNVHyPEvzEEE3D,7,fra1,123,2048,,prj_5zsJENaUmrukTnahyTdF8kogJKTH,,,01KH57KHWYRQXTCCE0CM82846E,qFkFyiNDuzlI,1
2026-02-11 02:13:40,1770776020889,asansor.ro/ro/gdpr,GET,_rsc=1jvmq,404,7kmtr-1770776020889-0052838806cd,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,main,HIT,static,/404,asansor.ro,asansorro-4ggmr726n-hans-projects-57a42e92.vercel.app,dpl_CG9wKMDsksXjWzeNVHyPEvzEEE3D,25,fra1,,,,prj_5zsJENaUmrukTnahyTdF8kogJKTH,,,,,
2026-02-11 02:13:40,1770776020358,asansor.ro/en/products,GET,_rsc=1gqg0,200,jrfhv-1770776020358-42fce58e3a5a,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,main,HIT,middleware,middleware,asansor.ro,asansorro-4ggmr726n-hans-projects-57a42e92.vercel.app,dpl_CG9wKMDsksXjWzeNVHyPEvzEEE3D,7,fra1,123,2048,,prj_5zsJENaUmrukTnahyTdF8kogJKTH,,,01KH57KHCEN8YFG2E1HRW2RXGR,qFkFyiNDuzlI,1
2026-02-11 02:13:40,1770776020358,asansor.ro/en/products,GET,_rsc=1gqg0,200,jrfhv-1770776020358-42fce58e3a5a,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,main,HIT,static,/en/products.segments/$d$lang/products/__PAGE__.segment,asansor.ro,asansorro-4ggmr726n-hans-projects-57a42e92.vercel.app,dpl_CG9wKMDsksXjWzeNVHyPEvzEEE3D,220,fra1,,,,prj_5zsJENaUmrukTnahyTdF8kogJKTH,,,,,
2026-02-11 02:13:40,1770776020246,asansor.ro/en/products,GET,_rsc=12vvo,200,vz6gt-1770776020246-726b8bdea20d,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,main,HIT,middleware,middleware,asansor.ro,asansorro-4ggmr726n-hans-projects-57a42e92.vercel.app,dpl_CG9wKMDsksXjWzeNVHyPEvzEEE3D,7,fra1,123,2048,,prj_5zsJENaUmrukTnahyTdF8kogJKTH,,,01KH57KH8R7P4BG41WT40RJJVD,qFkFyiNDuzlI,1
2026-02-11 02:13:40,1770776020246,asansor.ro/en/products,GET,_rsc=12vvo,200,vz6gt-1770776020246-726b8bdea20d,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,main,HIT,static,/en/products.segments/$d$lang/products.segment,asansor.ro,asansorro-4ggmr726n-hans-projects-57a42e92.vercel.app,dpl_CG9wKMDsksXjWzeNVHyPEvzEEE3D,162,fra1,,,,prj_5zsJENaUmrukTnahyTdF8kogJKTH,,,,,
